MOVIE_ID|GENRE_ID
1112|4
1112|7
1113|6
1114|11
1114|6
1115|1
1115|5
1116|12
1116|11
1117|6
1117|14
1117|7
1118|6
1119|1
1119|7
1119|5
1120|1
1120|11
1120|5
1121|12
1121|11
1121|6
1122|8
1122|11
1122|9
1123|11
1123|12
1124|11
1124|12
1125|1
1125|11
1125|5
1126|6
1126|15
1126|12
1127|11
1128|6
1128|14
1128|7
1128|5
1129|11
1129|6
1129|12
1130|6
1130|13
1130|14
1131|11
1132|2
1132|1
1132|7
1133|3
1133|7
1133|13
1134|1
1134|5
1134|7
1135|2
1135|11
1135|9
1135|3
1136|5
1136|6
1136|7
1137|6
1137|2
1137|1
1137|15
1138|1
1138|11
1138|5
1139|1
1139|11
1140|2
1140|3
1140|1
1140|10
1140|7
1141|1
1141|11
1141|5
1142|6
1143|2
1143|11
1143|8
1144|2
1144|6
1144|12
1144|1
1145|7
1145|3
1145|1
1145|11
1146|14
1146|7
1146|6
1147|1
1147|7
1147|5
1148|11
1149|6
1150|6
1150|5
1151|11
1151|12
1151|6
1152|5
1152|6
1152|14
1152|7
1153|2
1153|11
1153|9
1153|4
1154|1
1154|4
1155|6
1155|12
1155|7
1156|1
1156|2
1156|11
1156|9
1156|4
1157|5
1157|6
1157|7
1158|11
1159|1
1159|6
1159|7
1159|16
1160|11
1161|13
1162|6
1163|11
1163|12
1163|6
1164|11
1165|13
1165|14
1166|2
1166|11
1166|9
1166|4
1167|11
1168|12
1168|13
1169|12
1169|6
1170|6
1171|7
1171|5
1171|6
1172|11
1173|2
1173|6
1173|9
1174|11
1175|1
1175|11
1176|1
1176|2
1176|6
1176|15
1176|12
1176|16
1177|6
1177|17
1178|1
1178|7
1178|5
1179|6
1179|1
1179|7
1179|5
1180|11
1181|11
1181|12
1182|6
1182|7
1182|15
1183|11
1183|5
1184|1
1184|11
1184|5
1184|12
1185|11
1186|11
1186|12
1187|13
1187|14
1188|7
1188|6
1189|1
1189|6
1189|7
1189|16
1190|11
1191|6
1191|12
1191|11
1192|11
1192|2
1192|3
1192|4
1192|1
1193|1
1193|2
1193|3
1193|13
1193|4
1193|7
1194|1
1194|2
1194|6
1194|7
1195|5
1195|6
1195|7
1196|1
1196|14
1196|7
1197|6
1197|14
1197|7
1198|11
1199|8
1199|11
1199|2
1199|9
1199|4
1200|1
1200|2
1200|6
1200|7
1201|1
1201|2
1201|7
1202|1
1202|4
1202|2
1202|7
1203|11
1203|5
1203|6
1203|12
1203|7
1204|7
1204|14
1205|12
1205|6
1205|14
1206|6
1206|13
1206|14
1206|7
1207|3
1207|6
1207|11
1207|9
1208|11
1208|12
1209|17
1209|6
1210|6
1210|5
1210|7
1211|13
1211|7
1212|6
1212|15
1212|14
1213|2
1214|3
1214|1
1214|4
1214|7
1214|13
1215|11
1215|9
1216|6
1216|12
1217|11
1217|17
1217|12
1218|2
1218|11
1218|4
1219|11
1220|13
1220|14
1221|7
1221|5
1221|14
1222|6
1222|17
1223|11
1224|11
1224|6
1225|13
1225|14
1226|11
1226|5
1226|12
1227|6
1227|12
1228|11
1228|6
1228|12
1229|11
1230|11
1230|10
1231|2
1231|3
1231|1
1231|7
1231|4
1232|6
1233|11
1233|6
1233|12
1234|6
1235|5
1235|1
1235|2
1236|6
1236|12
1237|6
1237|13
1237|7
1237|5
1238|11
1239|3
1239|13
1239|4
1240|1
1240|2
1240|6
1241|6
1242|6
1242|12
1243|13
1244|6
1244|5
1245|11
1245|16
1246|1
1246|7
1246|5
1246|6
1247|3
1247|8
1247|6
1247|12
1247|9
1248|5
1248|6
1248|14
1249|6
1249|12
1250|1
1251|6
1251|7
1252|6
1253|6
1253|15
1254|1
1254|5
1254|6
1254|7
1255|1
1255|6
1255|7
1255|5
1256|7
1256|6
1257|1
1257|2
1257|11
1258|2
1258|8
1258|11
1258|9
1259|11
1259|6
1259|12
1260|11
1260|3
1260|4
1261|11
1261|12
1262|11
1263|11
1264|2
1264|6
1264|12
1265|6
1265|14
1266|13
1266|7
1267|2
1267|3
1267|1
1267|7
1268|1
1268|11
1268|7
1269|11
1269|17
1270|1
1270|6
1270|7
1271|1
1271|4
1272|1
1272|13
1272|14
1272|4
1272|7
1273|1
1273|4
1273|7
1274|1
1274|2
1274|6
1274|7
1275|11
1275|3
1275|4
1276|4
1276|7
1277|6
1277|11
1278|2
1278|3
1278|8
1278|11
1278|4
1278|9
1279|1
1279|6
1279|5
1280|2
1280|1
1280|9
1281|7
1281|6
1281|14
1282|1
1282|5
1282|7
1282|6
1283|1
1283|2
1283|7
1283|6
1284|11
1284|6
1285|1
1285|6
1285|15
1286|1
1286|15
1286|16
1287|1
1287|4
1287|6
1288|2
1288|8
1288|11
1288|9
1288|3
1289|1
1289|11
1290|3
1290|1
1290|7
1291|1
1291|2
1291|16
1291|15
1292|6
1292|12
1292|3
1293|11
1294|8
1294|11
1294|9
1295|4
1295|1
1295|2
1295|7
1296|12
1296|6
1297|11
1297|1
1297|2
1297|3
1297|4
1298|11
1299|2
1299|6
1299|1
1300|11
1300|12
1301|11
1301|12
1302|11
1302|9
1303|1
1303|2
1303|9
1304|4
1304|1
1304|2
1304|7
1305|1
1305|6
1305|15
1306|6
1306|12
1307|2
1307|9
1307|3
1307|8
1308|6
1309|6
1309|7
1310|5
1310|11
1310|12
1311|1
1311|11
1311|9
1312|6
1312|12
1312|7
1313|11
1314|13
1314|14
1314|7
1315|6
1315|7
1316|17
1316|6
1316|11
1317|6
1318|1
1318|6
1319|13
1319|14
1319|4
1320|4
1320|1
1320|7
1321|1
1321|2
1321|14
1321|7
1322|1
1322|10
1323|2
1323|9
1323|3
1324|6
1325|2
1325|1
1325|11
1325|12
1326|6
1327|2
1327|4
1328|6
1329|5
1329|6
1329|7
1330|12
1330|11
1330|6
1331|11
1331|6
1332|2
1332|11
1332|9
1332|3
1333|6
1333|1
1334|6
1335|1
1335|11
1335|5
1336|11
1336|12
1337|6
1337|9
1338|2
1338|3
1338|6
1338|12
1339|6
1339|7
1339|5
1340|1
1340|11
1340|5
1341|11
1341|5
1342|1
1342|3
1342|4
1342|7
1343|6
1343|1
1343|7
1344|2
1344|1
1344|7
1345|4
1345|11
1345|2
1346|9
1346|6
1347|7
1348|1
1348|6
1349|6
1349|11
1349|12
1350|15
1350|6
1351|6
1351|12
1352|6
1352|7
1352|13
1353|7
1353|4
1353|14
1353|12
1354|6
1354|11
1355|8
1355|9
1356|11
1357|11
1358|1
1358|6
1358|15
1359|2
1359|11
1359|5
1359|4
1360|3
1360|1
1361|6
1362|2
1362|1
1362|11
1362|7
1362|5
1363|6
1364|1
1364|11
1364|9
1364|2
1365|11
1365|5
1366|6
1366|2
1366|10
1367|11
1367|6
1367|12
1368|4
1368|2
1368|14
1369|11
1369|5
1370|5
1370|7
1371|6
1371|5
1372|11
1373|11
1373|12
1374|6
1374|12
1374|16
1375|5
1375|6
1375|14
1375|7
1376|2
1376|11
1376|9
1377|11
1377|12
1378|4
1378|13
1378|1
1379|13
1380|13
1380|4
1380|7
1381|1
1381|2
1381|6
1382|6
1383|2
1383|8
1383|11
1383|9
1384|6
1385|12
1385|11
1386|11
1387|11
1387|6
1387|15
1388|6
1388|15
1389|11
1390|11
1390|9
1391|3
1391|1
1391|2
1391|4
1391|7
1392|11
1393|11
1394|11
1394|12
1395|5
1395|6
1395|7
1396|13
1396|1
1396|4
1397|13
1398|11
1398|5
1398|7
1399|1
1400|1
1400|7
1400|4
1401|11
1401|12
1402|11
1402|6
1402|12
1403|2
1403|11
1403|3
1404|11
1404|9
1405|1
1405|2
1405|7
1406|6
1406|16
1407|6
1407|15
1408|13
1409|6
1409|12
1410|6
1410|5
1410|15
1411|13
1411|14
1411|7
1412|6
1412|3
1412|13
1413|4
1413|1
1413|7
1414|6
1415|11
1415|12
1416|4
1417|11
1417|12
1418|1
1418|7
1418|5
1418|14
1419|5
1419|6
1419|14
1419|7
1420|5
1420|1
1420|7
1421|11
1421|3
1422|5
1422|15
1423|6
1423|14
1423|4
1423|7
1424|9
1424|3
1424|11
1425|6
1426|7
1426|1
1426|14
1427|8
1427|9
1427|2
1428|11
1428|6
1429|1
1429|11
1429|4
1430|7
1430|5
1430|6
1431|13
1431|11
1432|5
1432|1
1432|7
1433|1
1433|11
1433|5
1434|16
1434|2
1434|6
1434|12
1435|1
1435|5
1436|11
1436|12
1437|11
1438|1
1438|13
1438|7
1439|3
1439|1
1439|2
1440|1
1440|2
1440|6
1440|15
1441|1
1441|2
1441|6
1441|7
1442|11
1442|17
1443|6
1443|12
1444|1
1444|10
1445|6
1445|15
1445|12
1446|1
1446|5
1446|14
1446|7
1447|6
1447|3
1448|1
1448|2
1448|7
1449|1
1449|6
1449|7
1449|5
1450|6
1450|3
1450|13
1450|14
1450|12
1450|7
1451|1
1451|5
1452|9
1452|3
1452|11
1453|2
1453|6
1453|7
1454|3
1454|9
1454|1
1455|11
1455|6
1455|12
1456|6
1457|1
1457|5
1457|6
1457|7
1458|1
1458|5
1458|6
1458|14
1458|7
1459|7
1459|5
1459|12
1460|1
1460|15
1460|16
1461|16
1461|2
1461|6
1461|12
1462|6
1462|16
1462|12
1462|10
1463|6
1464|1
1464|11
1464|10
1464|5
1465|6
1465|5
1466|1
1466|14
1466|4
1466|7
1467|11
1468|6
1468|12
1469|6
1469|2
1469|4
1469|12
1470|1
1470|11
1470|7
1471|1
1471|5
1471|6
1471|7
1472|8
1472|9
1473|6
1473|12
1474|6
1474|4
1474|7
1475|12
1475|6
1475|2
1476|11
1476|12
1477|6
1477|15
1478|6
1478|15
1479|6
1480|1
1480|5
1480|7
1481|5
1481|11
1482|9
1482|3
1482|8
1482|2
1483|13
1483|1
1483|7
1483|4
1484|17
1484|6
1484|12
1485|1
1485|5
1485|13
1485|7
1486|14
1486|7
1487|1
1487|5
1487|6
1488|6
1489|1
1489|5
1489|7
1490|11
1490|6
1491|2
1491|1
1491|4
1492|1
1492|7
1492|4
1493|6
1493|12
1494|11
1495|11
1495|9
1495|3
1496|6
1496|3
1496|12
1496|4
1497|2
1497|11
1497|9
1498|3
1498|11
1498|6
1499|11
1499|9
1500|11
1500|12
1501|1
1501|11
1502|13
1503|6
1504|1
1504|5
1504|6
1504|7
1505|11
1506|5
1506|11
1506|1
1507|7
1507|4
1507|14
1508|1
1508|2
1508|6
1508|7
1509|7
1509|6
1509|14
1510|2
1510|6
1510|9
1511|1
1511|11
1512|6
1512|9
1513|6
1513|7
1513|5
1514|1
1514|7
1514|5
1515|1
1515|10
1516|1
1516|11
1516|12
1516|7
1517|6
1518|1
1518|4
1518|7
1518|5
1519|3
1519|6
1519|13
1519|1
1519|7
1519|4
1520|3
1520|11
1520|9
1521|11
1522|8
1522|11
1522|9
1522|17
1523|6
1524|16
1524|5
1524|6
1524|14
1524|12
1524|7
1525|2
1526|6
1526|16
1527|11
1527|6
1527|12
1528|17
1528|6
1528|9
1529|1
1530|6
1531|6
1532|1
1532|2
1532|7
1532|4
1533|11
1533|6
1534|6
1534|14
1535|11
1535|13
1536|5
1536|6
1536|4
1536|7
1537|11
1538|11
1538|7
1538|5
1539|1
1539|11
1539|5
1539|6
1539|17
1540|11
1540|6
1541|11
1541|12
1542|8
1542|11
1542|9
1543|1
1543|2
1543|5
1544|6
1544|12
1545|6
1546|6
1547|1
1547|2
1547|7
1548|6
1549|11
1550|13
1550|11
1550|3
1551|5
1551|11
1551|2
1552|11
1552|9
1552|12
1553|11
1554|5
1554|14
1554|7
1555|4
1556|8
1556|11
1556|9
1557|7
1557|5
1557|6
1557|14
1558|6
1559|11
1559|5
1560|12
1560|6
1561|11
1561|12
1562|11
1562|6
1562|9
1562|17
1562|12
1563|2
1563|8
1563|11
1563|9
1564|6
1564|12
1565|2
1565|6
1565|12
1565|16
1566|6
1566|12
1567|6
1567|11
1568|13
1568|11
1568|12
1569|1
1569|7
1569|4
1570|3
1570|11
1570|4
1570|12
1571|3
1571|6
1571|11
1571|9
1572|6
1572|11
1572|12
1573|11
1573|12
1573|6
1574|1
1574|5
1575|11
1576|6
1576|12
1577|11
1578|1
1578|2
1578|11
1578|7
1579|11
1579|3
1579|12
1580|3
1580|11
1580|12
1581|8
1581|11
1581|9
1581|2
1582|5
1582|6
1583|12
1583|6
1584|4
1584|1
1584|2
1584|7
1585|11
1585|6
1585|9
1585|3
1586|11
1586|5
1587|2
1587|1
1587|7
1588|2
1588|8
1588|11
1588|9
1589|6
1589|12
1590|11
1591|6
1591|12
1592|11
1592|6
1592|12
1593|1
1593|7
1593|5
1594|11
1595|12
1595|3
1595|8
1595|17
1596|6
1597|1
1597|5
1597|6
1597|14
1597|7
1598|1
1598|6
1599|13
1599|7
1600|3
1600|6
1600|12
1601|11
1601|6
1601|9
1602|6
1602|12
1603|2
1604|11
1604|6
1604|3
1604|12
1605|13
1605|7
1606|13
1606|7
1607|11
1608|2
1608|11
1608|5
1609|1
1609|4
1610|13
1610|11
1610|17
1611|1
1611|7
1611|2
1612|1
1612|3
1612|4
1613|11
1613|12
1613|6
1614|6
1614|13
1615|17
1616|1
1616|2
1616|5
1616|6
1617|1
1617|11
1618|1
1618|2
1618|8
1618|4
1618|7
1619|7
1619|5
1619|6
1620|11
1620|12
1621|8
1621|9
1622|11
1623|11
1623|6
1624|6
1624|17
1625|6
1625|12
1626|1
1626|5
1626|4
1626|7
1627|3
1627|6
1627|1
1627|11
1627|5
1627|4
1628|7
1628|5
1628|13
1629|1
1629|7
1630|11
1630|12
1630|6
1631|11
1632|11
1632|6
1633|12
1633|6
1633|7
1633|5
1634|4
1634|1
1634|7
1635|7
1636|1
1636|6
1636|5
1636|7
1637|1
1637|11
1637|7
1638|1
1638|11
1638|13
1638|7
1639|6
1639|11
1639|12
1640|5
1640|14
1640|7
1641|6
1642|11
1642|7
1642|5
1643|13
1643|7
1643|4
1644|11
1644|3
1644|4
1645|7
1645|5
1645|6
1646|1
1646|2
1646|13
1646|7
1647|11
1647|12
1648|6
1648|14
1648|12
1648|7
1649|13
1649|11
1650|6
1650|15
1650|12
1651|1
1651|4
1652|6
1652|7
1653|1
1653|2
1653|3
1653|4
1653|7
1654|1
1654|5
1654|7
1655|6
1655|13
1655|4
1655|7
1656|11
1656|12
1657|11
1657|8
1657|9
1658|6
1659|2
1659|3
1659|14
1660|11
1660|6
1661|5
1661|7
1661|6
1662|1
1662|5
1662|6
1663|16
1664|6
1664|5
1665|7
1665|1
1665|5
1665|6
1666|6
1666|12
1667|5
1667|6
1667|7
1668|1
1668|2
1668|6
1668|12
1669|6
1669|9
1669|12
1670|3
1670|6
1670|1
1670|7
1670|12
1671|2
1671|1
1671|7
1672|1
1672|6
1672|10
1673|2
1673|6
1673|1
1673|15
1673|16
1674|11
1675|7
1675|5
1675|6
1676|1
1676|7
1676|5
1677|8
1677|9
1677|11
1678|15
1678|6
1679|6
1680|12
1680|6
1681|3
1681|2
1681|8
1682|5
1682|7
1683|2
1683|8
1683|11
1683|3
1684|11
1684|17
1685|6
1685|17
1685|12
1686|11
1687|2
1687|3
1687|1
1687|11
1687|9
1688|6
1688|15
1689|11
1689|5
1689|6
1689|12
1689|7
1690|11
1690|12
1691|11
1692|6
1693|11
1693|6
1693|12
1694|6
1694|13
1694|11
1695|6
1695|14
1695|7
1695|3
1696|8
1696|9
1696|11
1696|2
1696|3
1696|12
1697|6
1697|17
1698|2
1698|1
1699|8
1699|9
1700|5
1700|14
1700|7
1700|1
1701|11
1701|6
1702|1
1703|1
1703|7
1704|11
1705|11
1705|6
1706|17
1706|11
1706|6
1707|6
1707|15
1708|3
1708|13
1708|1
1709|11
1710|8
1710|4
1711|11
1711|6
1712|14
1712|7
1713|11
1714|2
1714|1
1714|7
1715|11
1715|12
1716|7
1716|4
1716|1
1716|5
1717|11
1718|12
1719|11
1719|9
1719|3
1720|11
1721|1
1721|5
1722|1
1722|2
1722|11
1723|7
1723|13
1724|9
1724|11
1725|6
1725|12
1726|4
1726|6
1726|7
1727|2
1728|1
1728|6
1728|7
1728|5
1729|6
1729|5
1729|7
1730|13
1730|7
1731|18
1732|11
1732|6
1732|9
1732|3
1732|12
1733|6
1733|11
1734|1
1734|11
1734|9
1735|2
1735|11
1735|9
1735|3
1736|1
1736|13
1736|4
1737|11
1737|6
1738|12
1738|13
1738|11
1738|7
1739|6
1740|11
1740|12
1740|6
1741|1
1741|2
1741|5
1742|1
1743|1
1743|5
1743|6
1744|2
1744|1
1744|7
1745|11
1745|12
1745|6
1746|6
1747|11
1747|6
1748|6
1748|2
1748|15
1749|6
1749|12
1750|6
1750|7
1751|4
1751|1
1751|2
1751|7
1752|11
1752|6
1752|12
1753|6
1753|14
1753|7
1753|5
1754|17
1754|11
1754|1
1754|5
1755|2
1755|11
1755|6
1755|9
1756|11
1756|17
1757|6
1757|11
1757|12
1758|13
1758|11
1758|1
1758|4
1758|7
1759|6
1759|7
1759|5
1759|14
1760|6
1760|15
1761|6
1761|15
1761|7
1762|6
1762|9
1762|3
1762|2
1763|14
1763|4
1764|6
1764|15
1764|12
1765|2
1765|9
1765|3
1766|5
1766|1
1766|6
1767|13
1767|14
1767|7
1768|5
1768|7
1769|6
1770|9
1770|11
1770|1
1771|7
1772|7
1772|1
1772|11
1772|5
1773|11
1773|6
1774|14
1774|7
1774|5
1775|11
1775|6
1776|6
1776|7
1777|11
1777|6
1777|17
1778|1
1778|2
1778|11
1778|9
1779|11
1780|11
1780|12
1781|12
1781|15
1782|5
1782|6
1782|14
1782|7
1783|11
1784|1
1784|11
1785|6
1785|12
1785|11
1786|10
1787|6
1787|13
1787|4
1787|7
1788|6
1788|15
1788|16
1789|13
1789|7
1790|13
1790|14
1791|1
1791|2
1791|11
1792|13
1793|7
1793|5
1793|1
1794|11
1794|6
1794|12
1795|2
1795|9
1795|4
1795|7
1796|1
1796|5
1796|6
1796|10
1797|6
1797|7
1797|16
1798|11
1799|11
1799|12
1800|6
1800|7
1800|14
1800|12
1801|5
1801|7
1801|14
1802|11
1803|1
1803|3
1803|4
1804|5
1804|6
1804|7
1805|3
1805|13
1806|11
1806|5
1806|14
1806|12
1806|7
1807|12
1807|11
1808|2
1808|9
1809|4
1809|14
1809|7
1810|6
1810|14
1810|7
1811|6
1812|11
1812|6
1812|9
1813|6
1814|6
1815|6
1815|15
1816|1
1816|7
1817|6
1817|12
1818|7
1818|1
1818|6
1818|17
1818|12
1819|6
1819|15
1819|16
1820|6
1821|6
1821|7
1822|14
1822|3
1822|2
1822|11
1823|7
1823|2
1823|14
1823|3
1824|13
1825|7
1825|6
1826|1
1826|2
1826|8
1826|11
1826|9
1826|3
1826|4
1827|1
1827|7
1827|4
1828|4
1828|2
1828|1
1828|11
1828|9
1829|5
1829|6
1829|15
1829|7
1830|5
1830|6
1830|7
1831|1
1831|11
1832|11
1832|12
1832|6
1833|11
1833|6
1833|12
1834|11
1835|11
1836|11
1836|12
1837|1
1837|2
1837|6
1837|15
1837|10
1838|1
1838|5
1838|7
1839|13
1839|7
1840|13
1840|14
1841|6
1841|12
1842|2
1842|6
1842|9
1843|6
1844|11
1844|6
1845|1
1845|6
1845|7
1846|13
1846|14
1846|7
1847|11
1848|6
1848|5
1849|1
1850|3
1850|11
1850|9
1851|1
1851|5
1851|6
1851|7
1852|1
1852|2
1852|11
1853|6
1853|15
1854|7
1854|1
1854|6
1854|5
1855|1
1855|2
1855|11
1856|6
1857|8
1857|2
1857|9
1858|8
1858|9
1859|1
1859|11
1860|6
1860|11
1861|1
1861|5
1861|7
1862|12
1862|11
1863|11
1863|12
1864|6
1865|6
1865|4
1866|11
1867|13
1867|7
1868|11
1868|6
1868|12
1869|1
1869|5
1869|6
1870|6
1871|11
1871|6
1871|9
1871|12
1872|9
1872|11
1873|2
1873|1
1873|13
1873|4
1873|7
1874|7
1874|5
1874|6
1875|6
1876|6
1876|15
1877|13
1877|11
1878|15
1878|1
1878|6
1878|2
1878|16
1879|2
1879|3
1879|6
1879|11
1879|17
1880|11
1881|1
1881|11
1881|17
1882|6
1882|5
1883|2
1883|11
1884|11
1885|7
1885|5
1885|6
1886|11
1886|6
1887|6
1887|11
1887|9
1888|11
1889|11
1889|6
1889|15
1890|6
1891|12
1891|6
1891|11
1892|6
1892|12
1892|16
1893|1
1893|2
1893|5
1893|14
1893|7
1894|3
1894|13
1894|7
1895|1
1895|7
1895|5
1896|11
1896|6
1896|12
1897|11
1898|5
1898|1
1898|7
1899|11
1899|9
1900|6
1901|8
1901|9
1901|3
1902|6
1902|9
1903|7
1903|4
1904|6
1904|13
1905|11
1906|6
1906|13
1906|14
1906|7
1907|11
1908|1
1908|2
1908|7
1909|1
1909|11
1909|6
1910|5
1910|7
1911|1
1911|11
1912|13
1912|7
1913|6
1914|6
1915|3
1915|13
1915|4
1915|7
1916|5
1916|6
1916|15
1917|6
1918|6
1918|15
1919|1
1919|2
1919|11
1919|3
1920|11
1920|12
1921|1
1921|6
1922|6
1922|7
1923|16
1923|6
1923|15
1924|6
1924|16
1925|6
1925|14
1925|7
1926|6
1926|7
1927|13
1927|7
1928|11
1928|12
1928|6
1929|6
1929|7
1930|11
1930|6
1931|1
1931|5
1931|7
1932|2
1932|6
1933|1
1933|2
1933|11
1933|3
1933|4
1934|1
1934|11
1935|11
1935|12
1936|6
1937|1
1937|11
1937|3
1937|4
1938|11
1938|5
1939|6
1939|14
1939|4
1939|7
1940|1
1940|2
1940|3
1940|13
1941|11
1941|6
1942|6
1942|14
1942|7
1943|3
1943|9
1944|6
1945|11
1945|6
1945|12
1946|6
1946|12
1946|5
1946|14
1947|6
1947|5
1948|8
1948|9
1949|11
1949|6
1950|6
1951|9
1951|2
1951|8
1952|9
1952|8
1953|7
1953|5
1953|6
1954|12
1954|2
1954|1
1954|15
1955|15
1955|1
1955|6
1956|5
1956|1
1956|7
1957|1
1957|7
1958|6
1958|12
1959|2
1959|6
1960|4
1960|2
1961|6
1962|13
1962|14
1963|1
1963|6
1963|10
1964|11
1964|12
1965|11
1965|5
1966|6
1966|9
1966|17
1966|12
1967|11
1968|11
1968|6
1969|13
1969|14
1969|7
1970|12
1970|11
1970|6
1971|11
1972|11
1972|5
1972|7
1973|11
1973|16
1974|2
1974|6
1974|1
1974|11
1974|12
1975|6
1976|11
1976|12
1977|3
1977|11
1977|4
1977|9
1978|2
1978|9
1978|3
1978|17
1979|1
1979|11
1979|6
1980|11
1980|6
1981|12
1981|11
1982|11
1982|13
1983|6
1983|17
1984|8
1984|11
1984|9
1985|2
1985|3
1985|8
1985|4
1985|9
1986|12
1986|6
1987|5
1987|6
1987|1
1987|7
1988|3
1988|8
1988|2
1989|11
1989|13
1990|11
1991|2
1991|1
1991|4
1992|1
1992|11
1992|5
1992|7
1993|11
1993|5
1994|13
1995|6
1996|7
1996|4
1996|1
1997|11
1997|12
1998|12
1998|4
1998|6
1999|14
1999|7
1999|6
2000|3
2000|2
2000|9
2001|6
2001|11
2001|12
2002|1
2002|11
2003|1
2003|7
2004|2
2004|7
2005|6
2006|6
2006|9
2007|6
2008|1
2008|7
2009|15
2009|6
2009|7
2009|5
2009|14
2010|6
2010|15
2011|10
2011|6
2012|6
2012|11
2012|12
2013|6
2013|12
2014|6
2014|1
2014|15
2015|13
2015|7
2016|11
2016|4
2017|16
2017|6
2018|3
2018|6
2018|7
2018|14
2018|12
2019|12
2019|11
2020|3
2020|6
2020|11
2020|9
2021|6
2021|9
2022|11
2022|9
2023|6
2023|12
2024|1
2024|11
2025|6
2025|15
2026|6
2027|5
2027|6
2027|14
2027|7
2027|1
2028|6
2029|6
2030|3
2030|1
2030|7
2031|6
2031|7
2032|6
2032|11
2032|5
2033|6
2033|12
2034|11
2035|11
2036|7
2037|11
2037|5
2037|12
2038|11
2038|9
2039|7
2039|6
2039|5
2039|12
2040|11
2041|6
2041|7
2042|11
2042|6
2042|14
2043|11
2043|17
2044|1
2044|7
2045|9
2045|13
2046|11
2046|12
2047|1
2047|2
2047|5
2047|4
2047|7
2048|1
2048|4
2048|7
2049|6
2049|11
2049|7
2049|17
2049|12
2050|11
2050|9
2050|12
2051|7
2051|1
2051|5
2052|6
2052|12
2053|6
2053|7
2053|16
2054|12
2054|6
2054|15
2054|16
2054|17
2055|1
2055|11
2055|12
2056|1
2056|11
2056|5
2057|14
2057|7
2058|1
2058|7
2058|2
2059|6
2060|12
2060|6
2060|11
2061|7
2061|6
2061|5
2062|6
2062|14
2062|5
2063|11
2063|6
2064|6
2064|7
2064|14
2065|8
2065|2
2065|12
2066|12
2066|11
2067|4
2067|1
2067|2
2067|7
2068|8
2068|11
2068|17
2069|11
2069|6
2070|1
2070|2
2070|11
2070|9
2070|3
2070|4
2071|11
2071|12
2072|6
2072|11
2072|12
2073|5
2073|6
2074|6
2075|1
2075|5
2075|7
2076|6
2076|1
2077|13
2077|7
2077|4
2078|6
2078|11
2078|12
2079|6
2079|11
2080|12
2080|6
2081|6
2081|7
2081|14
2082|6
2082|11
2082|12
2083|6
2084|11
2085|1
2085|7
2085|4
2085|13
2086|2
2086|1
2087|11
2087|9
2087|2
2087|5
2088|4
2088|6
2089|13
2089|7
2090|1
2090|11
2090|5
2091|11
2092|5
2092|6
2092|7
2093|17
2093|11
2094|11
2094|18
2094|1
2095|13
2095|7
2096|2
2096|11
2096|9
2097|13
2097|7
2098|2
2098|11
2098|9
2098|12
2099|11
2100|11
2100|17
2101|1
2101|3
2102|11
2103|11
2103|6
2104|2
2104|9
2104|6
2104|11
2105|6
2105|9
2105|12
2106|6
2106|15
2107|6
2107|12
2107|11
2107|17
2108|11
2108|12
2109|3
2109|6
2109|12
2110|6
2110|12
2111|6
2111|11
2111|5
2112|1
2112|5
2112|7
2113|11
2114|11
2115|2
2115|3
2115|8
2115|9
2116|15
2116|6
2117|9
2117|8
2117|2
2118|7
2118|13
2118|6
2118|14
2119|7
2119|6
2119|14
2120|8
2120|9
2121|13
2121|7
2121|14
2122|2
2122|6
2122|9
2123|1
2123|2
2123|11
2124|6
2124|7
2124|15
2125|6
2125|5
2125|7
2126|13
2126|7
2127|11
2127|6
2127|12
2128|2
2128|11
2128|9
2128|3
2128|4
2129|11
2129|6
2129|12
2129|7
2130|2
2130|9
2130|4
2130|1
2131|5
2131|6
2131|7
2132|6
2133|13
2133|11
2134|6
2135|6
2135|11
2136|6
2136|14
2137|17
2137|2
2137|8
2137|1
2137|11
2138|13
2138|7
2139|6
2139|7
2140|11
2141|6
2141|1
2141|11
2141|10
2141|17
2142|15
2142|6
2143|1
2144|13
2144|14
2144|7
2145|11
2146|5
2146|6
2146|14
2147|13
2147|7
2147|14
2148|6
2148|7
2149|11
2149|6
2149|12
2149|17
2150|13
2150|14
2150|7
2151|6
2151|7
2152|7
2152|5
2152|6
2153|4
2153|6
2153|12
2154|11
2154|12
2155|1
2155|5
2155|6
2155|7
2156|11
2156|1
2156|4
2157|1
2157|2
2157|5
2157|9
2157|14
2157|7
2158|3
2158|13
2158|1
2158|7
2158|4
2159|11
2159|12
2160|2
2160|11
2160|12
2161|13
2161|7
2162|12
2162|1
2162|2
2162|10
2162|6
2163|9
2163|8
2164|1
2164|2
2164|3
2164|13
2164|4
2164|7
2165|11
2165|6
2166|11
2166|9
2167|3
2167|6
2167|11
2167|7
2168|14
2168|2
2168|5
2169|6
2169|10
2169|5
2170|1
2170|6
2170|3
2170|13
2170|7
2171|6
2171|13
2171|7
2172|12
2172|11
2173|6
2173|12
2174|11
2174|6
2174|12
2175|11
2176|2
2176|6
2176|3
2176|12
2177|11
2177|6
2177|9
2178|6
2179|2
2179|6
2180|11
2180|6
2180|12
2181|7
2181|13
2181|14
2182|13
2182|1
2182|7
2182|5
2183|8
2183|9
2184|11
2184|6
2184|12
2185|1
2185|11
2185|5
2185|3
2186|2
2186|11
2186|9
2187|6
2188|6
2188|5
2188|7
